saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel,profit,Date,Year,Month,Month Number
S00852,2023-02-04 12:02:00,P1351,T-Shirts_351,T-Shirts,Yellow,L,2,386.68,284.47,773.36,568.94,C20851,Priya_0851,Madurai,9.9252,78.1198,SP101,Arun,Returned,in-store,204.42,2023-02-04,2023,February,2
S00853,2024-04-25 18:48:00,P1352,Sarees_352,Sarees,Yellow,XXL,1,2181.33,1875.53,2181.33,1875.53,C20852,Vishal_0852,Tiruchirappalli,10.7905,78.7047,SP132,Murali,Returned,online,305.8,2024-04-25,2024,April,4
S00854,2023-01-07 19:27:00,P1353,Men's_353,Men's Shirts,White,L,1,2058.56,1433.21,2058.56,1433.21,C20853,Ganesh_0853,Chennai,13.0827,80.2707,SP135,Shankar,Returned,in-store,625.35,2023-01-07,2023,January,1
S00855,2024-01-01 13:46:00,P1354,Jeans_354,Jeans,Green,M,2,2481.91,2127.64,4963.82,4255.28,C20854,Ganesh_0854,Erode,11.34,77.7172,SP142,Kishore,Pending,in-store,708.54,2024-01-01,2024,January,1
S00856,2023-03-05 18:20:00,P1355,Women's_355,Women's Dresses,Pink,XL,1,949.53,841.49,949.53,841.49,C20855,Lakshmi_0855,Tiruchirappalli,10.7905,78.7047,SP126,Aravind,Pending,third-party,108.04,2023-03-05,2023,March,3
S00857,2023-03-21 10:54:00,P1356,Kid's_356,Kid's Wear,Pink,M,1,201.38,139.42,201.38,139.42,C20856,Ganesh_0856,Tirunelveli,8.7139,77.7567,SP128,Krishna,Cancelled,in-store,61.96,2023-03-21,2023,March,3
S00858,2023-06-06 12:04:00,P1357,Kid's_357,Kid's Wear,Black,XXL,1,1184.76,732.69,1184.76,732.69,C20857,Kavin_0857,Tiruchirappalli,10.7905,78.7047,SP108,Ravi,Returned,online,452.07,2023-06-06,2023,June,6
S00859,2023-05-26 14:26:00,P1358,Kid's_358,Kid's Wear,Pink,S,1,2282.19,1706.82,2282.19,1706.82,C20858,Lakshmi_0858,Madurai,9.9252,78.1198,SP120,Harish,Paid,online,575.37,2023-05-26,2023,May,5
S00860,2023-08-03 11:57:00,P1359,Women's_359,Women's Dresses,Green,M,1,884.6,609.86,884.6,609.86,C20859,Bhuvana_0859,Madurai,9.9252,78.1198,SP146,Selva,Paid,mobile_app,274.74,2023-08-03,2023,August,8
S00861,2023-07-28 11:46:00,P1360,Sarees_360,Sarees,Pink,L,3,1851.25,1268.26,5553.75,3804.78,C20860,Vishal_0860,Vellore,12.9165,79.1325,SP147,Prem,Returned,in-store,1748.97,2023-07-28,2023,July,7
S00862,2023-08-01 10:45:00,P1361,Kid's_361,Kid's Wear,Black,XS,1,2088.88,1594.63,2088.88,1594.63,C20861,Kavin_0861,Madurai,9.9252,78.1198,SP101,Arun,Cancelled,online,494.25,2023-08-01,2023,August,8
S00863,2023-02-20 21:14:00,P1362,T-Shirts_362,T-Shirts,Black,XL,2,519.71,380.44,1039.42,760.88,C20862,Meena_0862,Tiruchirappalli,10.7905,78.7047,SP143,Gokul,Paid,third-party,278.54,2023-02-20,2023,February,2
S00864,2023-11-10 12:06:00,P1363,Sarees_363,Sarees,Blue,XXL,2,2350.03,2051.01,4700.06,4102.02,C20863,Sanjay_0863,Vellore,12.9165,79.1325,SP108,Ravi,Cancelled,online,598.04,2023-11-10,2023,November,11
S00865,2024-06-16 20:11:00,P1364,Sportswear_364,Sportswear,Yellow,S,4,1358.53,1173.12,5434.12,4692.48,C20864,Bhuvana_0864,Erode,11.34,77.7172,SP131,Anand,Shipped,mobile_app,741.64,2024-06-16,2024,June,6
S00866,2024-09-11 19:26:00,P1365,Kid's_365,Kid's Wear,Green,S,1,1812.15,1192.91,1812.15,1192.91,C20865,Meena_0865,Chennai,13.0827,80.2707,SP126,Aravind,Paid,online,619.24,2024-09-11,2024,September,9
S00867,2023-10-18 19:39:00,P1366,T-Shirts_366,T-Shirts,Pink,S,1,1684.73,1089.57,1684.73,1089.57,C20866,Devi_0866,Tiruchirappalli,10.7905,78.7047,SP148,Jagan,Pending,online,595.16,2023-10-18,2023,October,10
S00868,2023-12-22 11:22:00,P1367,Women's_367,Women's Dresses,Green,L,2,627.71,555.68,1255.42,1111.36,C20867,Bhuvana_0867,Vellore,12.9165,79.1325,SP144,Rohit,Returned,in-store,144.06,2023-12-22,2023,December,12
S00869,2023-05-17 13:58:00,P1368,Sportswear_368,Sportswear,Black,L,1,299.13,195.55,299.13,195.55,C20868,Priya_0868,Chennai,13.0827,80.2707,SP138,Lokesh,Shipped,in-store,103.58,2023-05-17,2023,May,5
S00870,2023-09-12 21:08:00,P1369,Sarees_369,Sarees,Pink,XL,4,2107.05,1585.43,8428.2,6341.72,C20869,Devi_0869,Chennai,13.0827,80.2707,SP133,Balaji,Paid,in-store,2086.48,2023-09-12,2023,September,9
S00871,2024-02-08 15:28:00,P1370,Sportswear_370,Sportswear,Grey,XS,1,1643.64,1080.87,1643.64,1080.87,C20870,Ganesh_0870,Tiruchirappalli,10.7905,78.7047,SP133,Balaji,Cancelled,in-store,562.77,2024-02-08,2024,February,2
S00872,2023-04-05 21:55:00,P1371,Kurta_371,Kurta,Red,XL,1,2099.66,1698.56,2099.66,1698.56,C20871,Priya_0871,Chennai,13.0827,80.2707,SP112,Naveen,Returned,in-store,401.1,2023-04-05,2023,April,4
S00873,2024-08-23 19:33:00,P1372,Sportswear_372,Sportswear,Pink,M,2,1661.98,1174.67,3323.96,2349.34,C20872,Sanjay_0872,Salem,11.6643,78.146,SP129,Nithin,Pending,in-store,974.62,2024-08-23,2024,August,8
S00874,2023-04-07 17:48:00,P1373,Kurta_373,Kurta,White,XL,3,756.23,550.38,2268.69,1651.14,C20873,Ganesh_0873,Chennai,13.0827,80.2707,SP144,Rohit,Cancelled,in-store,617.55,2023-04-07,2023,April,4
S00875,2024-09-21 17:33:00,P1374,Kid's_374,Kid's Wear,Grey,XXL,2,1582.17,1279.7,3164.34,2559.4,C20874,Ravi_0874,Coimbatore,11.0168,76.9558,SP146,Selva,Cancelled,online,604.94,2024-09-21,2024,September,9
S00876,2023-08-24 19:12:00,P1375,Women's_375,Women's Dresses,Green,XL,3,1284.01,952.42,3852.03,2857.26,C20875,Ganesh_0875,Madurai,9.9252,78.1198,SP125,Saravanan,Shipped,in-store,994.77,2023-08-24,2023,August,8
S00877,2023-09-03 16:24:00,P1376,Sarees_376,Sarees,Grey,XS,1,1772.9,1077.22,1772.9,1077.22,C20876,Kavin_0876,Vellore,12.9165,79.1325,SP137,Surya,Pending,online,695.68,2023-09-03,2023,September,9
S00878,2024-03-24 13:03:00,P1377,Sportswear_377,Sportswear,Blue,M,2,1028.91,644.22,2057.82,1288.44,C20877,Karthik_0877,Madurai,9.9252,78.1198,SP145,Naren,Paid,mobile_app,769.38,2024-03-24,2024,March,3
S00879,2023-05-12 16:12:00,P1378,Women's_378,Women's Dresses,Blue,XXL,1,406.45,354.93,406.45,354.93,C20878,Ravi_0878,Tirunelveli,8.7139,77.7567,SP105,Suresh,Cancelled,online,51.52,2023-05-12,2023,May,5
S00880,2023-01-04 15:07:00,P1379,Kurta_379,Kurta,Maroon,XL,1,988.53,626.18,988.53,626.18,C20879,Kavin_0879,Erode,11.34,77.7172,SP135,Shankar,Shipped,in-store,362.35,2023-01-04,2023,January,1
S00881,2024-01-06 16:42:00,P1380,Men's_380,Men's Shirts,Green,M,2,1457.36,1261.12,2914.72,2522.24,C20880,Sathish_0880,Madurai,9.9252,78.1198,SP110,Manoj,Pending,in-store,392.48,2024-01-06,2024,January,1
S00882,2023-12-27 16:11:00,P1381,Kid's_381,Kid's Wear,Red,L,2,2307.93,1611.75,4615.86,3223.5,C20881,Vishal_0881,Salem,11.6643,78.146,SP146,Selva,Shipped,in-store,1392.36,2023-12-27,2023,December,12
S00883,2023-08-30 19:20:00,P1382,T-Shirts_382,T-Shirts,Green,XS,1,1354.62,1049.75,1354.62,1049.75,C20882,Ganesh_0882,Madurai,9.9252,78.1198,SP112,Naveen,Paid,in-store,304.87,2023-08-30,2023,August,8
S00884,2024-01-12 10:18:00,P1383,T-Shirts_383,T-Shirts,Red,L,1,1269.58,848.2,1269.58,848.2,C20883,Ravi_0883,Vellore,12.9165,79.1325,SP134,Kiran,Paid,online,421.38,2024-01-12,2024,January,1
S00885,2024-04-28 21:25:00,P1384,Sportswear_384,Sportswear,Black,S,1,802.03,631.42,802.03,631.42,C20884,Sathish_0884,Vellore,12.9165,79.1325,SP129,Nithin,Shipped,online,170.61,2024-04-28,2024,April,4
S00886,2024-06-23 12:55:00,P1385,Sportswear_385,Sportswear,Blue,XL,1,1508.6,1250.1,1508.6,1250.1,C20885,Sathish_0885,Chennai,13.0827,80.2707,SP115,Santosh,Cancelled,in-store,258.5,2024-06-23,2024,June,6
S00887,2024-06-11 14:26:00,P1386,T-Shirts_386,T-Shirts,Maroon,S,4,2115.76,1895.15,8463.04,7580.6,C20886,Aarav_0886,Madurai,9.9252,78.1198,SP109,Ajay,Paid,in-store,882.44,2024-06-11,2024,June,6
S00888,2024-05-29 17:20:00,P1387,Sarees_387,Sarees,Red,S,2,2051.72,1751.17,4103.44,3502.34,C20887,Bhuvana_0887,Chennai,13.0827,80.2707,SP142,Kishore,Cancelled,in-store,601.1,2024-05-29,2024,May,5
S00889,2023-09-14 10:24:00,P1388,T-Shirts_388,T-Shirts,Yellow,XS,1,1541.87,1139.84,1541.87,1139.84,C20888,Aarav_0888,Coimbatore,11.0168,76.9558,SP126,Aravind,Pending,mobile_app,402.03,2023-09-14,2023,September,9
S00890,2024-02-07 15:39:00,P1389,Kid's_389,Kid's Wear,White,XL,3,1455.1,962.14,4365.3,2886.42,C20889,Lakshmi_0889,Madurai,9.9252,78.1198,SP129,Nithin,Cancelled,third-party,1478.88,2024-02-07,2024,February,2
S00891,2023-07-09 18:28:00,P1390,Sarees_390,Sarees,Red,XS,4,444.09,337.25,1776.36,1349.0,C20890,Sanjay_0890,Salem,11.6643,78.146,SP120,Harish,Returned,online,427.36,2023-07-09,2023,July,7
S00892,2023-09-15 17:48:00,P1391,Kurta_391,Kurta,Blue,L,1,2265.3,1716.0,2265.3,1716.0,C20891,Bhuvana_0891,Coimbatore,11.0168,76.9558,SP118,Mohan,Shipped,online,549.3,2023-09-15,2023,September,9
S00893,2024-04-04 13:26:00,P1392,Kid's_392,Kid's Wear,Blue,XXL,1,1375.23,1002.03,1375.23,1002.03,C20892,Bhuvana_0892,Salem,11.6643,78.146,SP121,Vinod,Cancelled,in-store,373.2,2024-04-04,2024,April,4
S00894,2023-02-04 10:21:00,P1393,Kurta_393,Kurta,Maroon,S,2,1725.61,1469.75,3451.22,2939.5,C20893,Devi_0893,Tiruchirappalli,10.7905,78.7047,SP139,Yogesh,Paid,online,511.72,2023-02-04,2023,February,2
S00895,2023-12-24 11:43:00,P1394,Women's_394,Women's Dresses,Maroon,XS,1,1332.43,1079.61,1332.43,1079.61,C20894,Ravi_0894,Salem,11.6643,78.146,SP127,Sanjay,Cancelled,in-store,252.82,2023-12-24,2023,December,12
S00896,2024-07-10 15:18:00,P1395,Sarees_395,Sarees,White,XL,2,1691.47,1049.61,3382.94,2099.22,C20895,Sathish_0895,Tirunelveli,8.7139,77.7567,SP108,Ravi,Cancelled,online,1283.72,2024-07-10,2024,July,7
S00897,2024-08-06 11:19:00,P1396,Sportswear_396,Sportswear,Maroon,XXL,1,1612.51,1125.12,1612.51,1125.12,C20896,Lakshmi_0896,Vellore,12.9165,79.1325,SP131,Anand,Pending,in-store,487.39,2024-08-06,2024,August,8
S00898,2023-05-05 16:35:00,P1397,Jeans_397,Jeans,White,S,2,2200.19,1378.29,4400.38,2756.58,C20897,Aarav_0897,Coimbatore,11.0168,76.9558,SP101,Arun,Shipped,in-store,1643.8,2023-05-05,2023,May,5
S00899,2024-05-19 20:10:00,P1398,Women's_398,Women's Dresses,Black,XL,1,580.65,471.48,580.65,471.48,C20898,Priya_0898,Erode,11.34,77.7172,SP102,Kumar,Returned,mobile_app,109.17,2024-05-19,2024,May,5
S00900,2023-12-14 17:11:00,P1399,Sarees_399,Sarees,Maroon,XXL,1,1391.58,1147.23,1391.58,1147.23,C20899,Meena_0899,Chennai,13.0827,80.2707,SP140,Abhishek,Pending,third-party,244.35,2023-12-14,2023,December,12
S00901,2024-06-27 18:55:00,P1400,T-Shirts_400,T-Shirts,White,XS,2,1201.41,1064.37,2402.82,2128.74,C20900,Vishal_0900,Salem,11.6643,78.146,SP132,Murali,Cancelled,online,274.08,2024-06-27,2024,June,6
S00902,2024-04-12 21:31:00,P1401,Sarees_401,Sarees,Red,XS,3,1424.11,1205.5,4272.33,3616.5,C20901,Lakshmi_0901,Tirunelveli,8.7139,77.7567,SP121,Vinod,Shipped,in-store,655.83,2024-04-12,2024,April,4
S00903,2023-03-07 19:48:00,P1402,Men's_402,Men's Shirts,Green,S,1,1498.16,1168.83,1498.16,1168.83,C20902,Karthik_0902,Tirunelveli,8.7139,77.7567,SP143,Gokul,Shipped,online,329.33,2023-03-07,2023,March,3
S00904,2023-04-19 14:37:00,P1403,Sportswear_403,Sportswear,Red,XXL,2,1540.18,981.45,3080.36,1962.9,C20903,Kavin_0903,Vellore,12.9165,79.1325,SP109,Ajay,Shipped,online,1117.46,2023-04-19,2023,April,4
S00905,2023-03-20 18:11:00,P1404,Sarees_404,Sarees,Grey,L,2,1733.38,1364.19,3466.76,2728.38,C20904,Ganesh_0904,Chennai,13.0827,80.2707,SP133,Balaji,Returned,third-party,738.38,2023-03-20,2023,March,3
S00906,2024-01-27 15:31:00,P1405,Sarees_405,Sarees,Maroon,XL,1,513.65,420.37,513.65,420.37,C20905,Aarav_0905,Tiruchirappalli,10.7905,78.7047,SP136,Prakash,Returned,mobile_app,93.28,2024-01-27,2024,January,1
S00907,2024-06-12 13:46:00,P1406,Sarees_406,Sarees,Blue,S,1,1203.37,959.68,1203.37,959.68,C20906,Vishal_0906,Chennai,13.0827,80.2707,SP121,Vinod,Shipped,in-store,243.69,2024-06-12,2024,June,6
S00908,2023-10-12 13:33:00,P1407,Kid's_407,Kid's Wear,Pink,S,1,360.35,312.79,360.35,312.79,C20907,Sathish_0907,Coimbatore,11.0168,76.9558,SP148,Jagan,Returned,in-store,47.56,2023-10-12,2023,October,10
S00909,2023-09-10 13:43:00,P1408,Sarees_408,Sarees,Red,M,3,284.44,211.18,853.32,633.54,C20908,Priya_0908,Coimbatore,11.0168,76.9558,SP131,Anand,Pending,mobile_app,219.78,2023-09-10,2023,September,9
S00910,2023-08-07 21:00:00,P1409,Sarees_409,Sarees,Grey,M,1,1634.09,1011.39,1634.09,1011.39,C20909,Meena_0909,Salem,11.6643,78.146,SP111,Dinesh,Paid,third-party,622.7,2023-08-07,2023,August,8
S00911,2023-07-30 18:20:00,P1410,Sarees_410,Sarees,Red,S,3,1612.63,1082.05,4837.89,3246.15,C20910,Ganesh_0910,Coimbatore,11.0168,76.9558,SP128,Krishna,Cancelled,in-store,1591.74,2023-07-30,2023,July,7
S00912,2023-11-11 15:04:00,P1411,Men's_411,Men's Shirts,Grey,XL,1,1250.68,1067.71,1250.68,1067.71,C20911,Kavin_0911,Tiruchirappalli,10.7905,78.7047,SP121,Vinod,Shipped,online,182.97,2023-11-11,2023,November,11
S00913,2023-03-16 13:49:00,P1412,T-Shirts_412,T-Shirts,Yellow,S,1,342.48,264.75,342.48,264.75,C20912,Sanjay_0912,Coimbatore,11.0168,76.9558,SP133,Balaji,Pending,in-store,77.73,2023-03-16,2023,March,3
S00914,2023-03-19 10:03:00,P1413,Jeans_413,Jeans,Red,L,3,1080.63,881.49,3241.89,2644.47,C20913,Priya_0913,Coimbatore,11.0168,76.9558,SP100,Tamil,Returned,in-store,597.42,2023-03-19,2023,March,3
S00915,2023-12-22 21:15:00,P1414,Men's_414,Men's Shirts,Blue,M,4,1169.94,715.98,4679.76,2863.92,C20914,Ravi_0914,Chennai,13.0827,80.2707,SP106,Praveen,Cancelled,mobile_app,1815.84,2023-12-22,2023,December,12
S00916,2023-10-19 16:34:00,P1415,T-Shirts_415,T-Shirts,Red,XL,3,1005.46,789.45,3016.38,2368.35,C20915,Sanjay_0915,Salem,11.6643,78.146,SP140,Abhishek,Pending,online,648.03,2023-10-19,2023,October,10
S00917,2024-07-29 12:24:00,P1416,Sarees_416,Sarees,Black,S,1,2422.43,2158.44,2422.43,2158.44,C20916,Vishal_0916,Salem,11.6643,78.146,SP134,Kiran,Returned,in-store,263.99,2024-07-29,2024,July,7
S00918,2024-07-16 17:42:00,P1417,Sportswear_417,Sportswear,Blue,M,2,2150.82,1732.6,4301.64,3465.2,C20917,Kavin_0917,Madurai,9.9252,78.1198,SP117,Ashok,Paid,in-store,836.44,2024-07-16,2024,July,7
S00919,2023-07-08 12:15:00,P1418,Men's_418,Men's Shirts,Maroon,XL,1,419.97,304.79,419.97,304.79,C20918,Diya_0918,Tiruchirappalli,10.7905,78.7047,SP134,Kiran,Returned,third-party,115.18,2023-07-08,2023,July,7
S00920,2023-03-15 12:32:00,P1419,Sarees_419,Sarees,White,S,1,1456.74,983.19,1456.74,983.19,C20919,Devi_0919,Salem,11.6643,78.146,SP136,Prakash,Pending,online,473.55,2023-03-15,2023,March,3
S00921,2023-08-12 20:33:00,P1420,Kid's_420,Kid's Wear,Blue,M,1,1929.07,1681.9,1929.07,1681.9,C20920,Sathish_0920,Tirunelveli,8.7139,77.7567,SP134,Kiran,Shipped,mobile_app,247.17,2023-08-12,2023,August,8
S00922,2024-04-28 16:51:00,P1421,Men's_421,Men's Shirts,Green,XS,2,383.34,308.56,766.68,617.12,C20921,Ravi_0921,Chennai,13.0827,80.2707,SP106,Praveen,Shipped,in-store,149.56,2024-04-28,2024,April,4
S00923,2024-08-29 16:07:00,P1422,Men's_422,Men's Shirts,Blue,L,3,1962.6,1416.85,5887.8,4250.55,C20922,Priya_0922,Madurai,9.9252,78.1198,SP145,Naren,Cancelled,online,1637.25,2024-08-29,2024,August,8
S00924,2024-07-25 17:53:00,P1423,Sportswear_423,Sportswear,Yellow,M,2,824.57,572.96,1649.14,1145.92,C20923,Karthik_0923,Tiruchirappalli,10.7905,78.7047,SP145,Naren,Cancelled,online,503.22,2024-07-25,2024,July,7
S00925,2024-07-03 15:40:00,P1424,Women's_424,Women's Dresses,Grey,XL,2,1755.72,1211.96,3511.44,2423.92,C20924,Kavin_0924,Coimbatore,11.0168,76.9558,SP144,Rohit,Shipped,mobile_app,1087.52,2024-07-03,2024,July,7
S00926,2023-04-30 19:28:00,P1425,Women's_425,Women's Dresses,Grey,M,1,1800.33,1590.16,1800.33,1590.16,C20925,Lakshmi_0925,Vellore,12.9165,79.1325,SP130,Varun,Pending,in-store,210.17,2023-04-30,2023,April,4
S00927,2024-10-09 15:15:00,P1426,Jeans_426,Jeans,Green,XL,1,2464.71,1633.44,2464.71,1633.44,C20926,Vishal_0926,Tirunelveli,8.7139,77.7567,SP125,Saravanan,Pending,online,831.27,2024-10-09,2024,October,10
S00928,2023-03-26 12:46:00,P1427,Sarees_427,Sarees,Yellow,L,2,2128.8,1793.67,4257.6,3587.34,C20927,Ravi_0927,Chennai,13.0827,80.2707,SP104,Vijay,Shipped,online,670.26,2023-03-26,2023,March,3
S00929,2023-07-26 10:22:00,P1428,Women's_428,Women's Dresses,Yellow,L,1,399.43,304.17,399.43,304.17,C20928,Ravi_0928,Madurai,9.9252,78.1198,SP118,Mohan,Returned,mobile_app,95.26,2023-07-26,2023,July,7
S00930,2024-08-16 14:49:00,P1429,Kid's_429,Kid's Wear,Maroon,XS,2,2447.02,1605.44,4894.04,3210.88,C20929,Priya_0929,Coimbatore,11.0168,76.9558,SP120,Harish,Cancelled,in-store,1683.16,2024-08-16,2024,August,8
S00931,2023-10-17 15:48:00,P1430,Women's_430,Women's Dresses,White,XL,1,2357.82,1609.61,2357.82,1609.61,C20930,Ravi_0930,Erode,11.34,77.7172,SP137,Surya,Shipped,in-store,748.21,2023-10-17,2023,October,10
S00932,2023-08-04 18:45:00,P1431,Jeans_431,Jeans,Black,XL,1,671.05,563.28,671.05,563.28,C20931,Kavin_0931,Vellore,12.9165,79.1325,SP124,Rajesh,Paid,in-store,107.77,2023-08-04,2023,August,8
S00933,2024-04-25 10:23:00,P1432,Sarees_432,Sarees,Black,XXL,1,668.02,592.11,668.02,592.11,C20932,Sathish_0932,Erode,11.34,77.7172,SP127,Sanjay,Cancelled,in-store,75.91,2024-04-25,2024,April,4
S00934,2024-08-20 10:20:00,P1433,Sarees_433,Sarees,Maroon,XXL,4,1067.56,897.34,4270.24,3589.36,C20933,Meena_0933,Madurai,9.9252,78.1198,SP142,Kishore,Paid,online,680.88,2024-08-20,2024,August,8
S00935,2023-10-10 20:10:00,P1434,Sportswear_434,Sportswear,Blue,XL,1,1447.92,1152.65,1447.92,1152.65,C20934,Sathish_0934,Vellore,12.9165,79.1325,SP120,Harish,Cancelled,mobile_app,295.27,2023-10-10,2023,October,10
S00936,2023-06-28 17:29:00,P1435,Women's_435,Women's Dresses,Grey,S,4,1222.52,1005.78,4890.08,4023.12,C20935,Vishal_0935,Erode,11.34,77.7172,SP104,Vijay,Cancelled,in-store,866.96,2023-06-28,2023,June,6
S00937,2023-05-29 10:17:00,P1436,Women's_436,Women's Dresses,Pink,M,1,1049.51,838.69,1049.51,838.69,C20936,Ravi_0936,Chennai,13.0827,80.2707,SP105,Suresh,Pending,third-party,210.82,2023-05-29,2023,May,5
S00938,2023-03-18 21:51:00,P1437,Kid's_437,Kid's Wear,Red,S,3,2233.99,1442.09,6701.97,4326.27,C20937,Lakshmi_0937,Madurai,9.9252,78.1198,SP128,Krishna,Cancelled,in-store,2375.7,2023-03-18,2023,March,3
S00939,2024-01-24 17:25:00,P1438,T-Shirts_438,T-Shirts,Pink,XL,1,849.32,658.72,849.32,658.72,C20938,Sathish_0938,Vellore,12.9165,79.1325,SP112,Naveen,Pending,in-store,190.6,2024-01-24,2024,January,1
S00940,2023-06-16 21:07:00,P1439,Sarees_439,Sarees,White,XL,3,288.32,204.84,864.96,614.52,C20939,Sanjay_0939,Salem,11.6643,78.146,SP127,Sanjay,Returned,in-store,250.44,2023-06-16,2023,June,6
S00941,2024-09-28 15:30:00,P1440,Women's_440,Women's Dresses,Red,XL,1,1849.7,1432.82,1849.7,1432.82,C20940,Anu_0940,Erode,11.34,77.7172,SP108,Ravi,Returned,third-party,416.88,2024-09-28,2024,September,9
S00942,2024-06-02 20:27:00,P1441,Men's_441,Men's Shirts,Yellow,XL,3,1087.92,968.26,3263.76,2904.78,C20941,Aarav_0941,Chennai,13.0827,80.2707,SP145,Naren,Cancelled,online,358.98,2024-06-02,2024,June,6
S00943,2024-03-29 10:51:00,P1442,Sarees_442,Sarees,Blue,M,4,1181.77,748.47,4727.08,2993.88,C20942,Bhuvana_0942,Chennai,13.0827,80.2707,SP115,Santosh,Shipped,in-store,1733.2,2024-03-29,2024,March,3
S00944,2023-01-20 18:52:00,P1443,Kurta_443,Kurta,Yellow,XXL,1,2100.87,1612.01,2100.87,1612.01,C20943,Priya_0943,Erode,11.34,77.7172,SP124,Rajesh,Shipped,in-store,488.86,2023-01-20,2023,January,1
S00945,2023-02-05 21:30:00,P1444,Jeans_444,Jeans,Green,L,4,1356.33,1155.37,5425.32,4621.48,C20944,Kavin_0944,Tiruchirappalli,10.7905,78.7047,SP135,Shankar,Shipped,third-party,803.84,2023-02-05,2023,February,2
S00946,2024-02-28 17:10:00,P1445,Sarees_445,Sarees,Pink,S,2,885.08,738.17,1770.16,1476.34,C20945,Vishal_0945,Madurai,9.9252,78.1198,SP108,Ravi,Paid,mobile_app,293.82,2024-02-28,2024,February,2
S00947,2023-11-03 12:09:00,P1446,Women's_446,Women's Dresses,Red,S,2,1064.46,900.71,2128.92,1801.42,C20946,Devi_0946,Vellore,12.9165,79.1325,SP142,Kishore,Shipped,in-store,327.5,2023-11-03,2023,November,11
S00948,2023-01-05 15:19:00,P1447,Kid's_447,Kid's Wear,Blue,S,4,2249.62,1660.46,8998.48,6641.84,C20947,Lakshmi_0947,Erode,11.34,77.7172,SP129,Nithin,Cancelled,in-store,2356.64,2023-01-05,2023,January,1
S00949,2024-04-06 21:03:00,P1448,Kurta_448,Kurta,Green,L,1,1857.05,1271.24,1857.05,1271.24,C20948,Anu_0948,Erode,11.34,77.7172,SP135,Shankar,Shipped,mobile_app,585.81,2024-04-06,2024,April,4
S00950,2023-04-30 10:01:00,P1449,Kurta_449,Kurta,Yellow,S,2,244.73,160.7,489.46,321.4,C20949,Kavin_0949,Erode,11.34,77.7172,SP138,Lokesh,Paid,mobile_app,168.06,2023-04-30,2023,April,4
S00951,2023-09-27 21:27:00,P1450,Sportswear_450,Sportswear,Black,XXL,1,2002.05,1207.54,2002.05,1207.54,C20950,Anu_0950,Salem,11.6643,78.146,SP126,Aravind,Cancelled,mobile_app,794.51,2023-09-27,2023,September,9
S00952,2024-05-10 20:25:00,P1451,Sarees_451,Sarees,Red,XS,1,2469.38,1667.48,2469.38,1667.48,C20951,Sathish_0951,Vellore,12.9165,79.1325,SP145,Naren,Returned,mobile_app,801.9,2024-05-10,2024,May,5
S00953,2023-11-28 20:47:00,P1452,Women's_452,Women's Dresses,Grey,XXL,1,1614.66,1417.79,1614.66,1417.79,C20952,Diya_0952,Madurai,9.9252,78.1198,SP146,Selva,Cancelled,online,196.87,2023-11-28,2023,November,11
S00954,2024-09-17 16:27:00,P1453,T-Shirts_453,T-Shirts,Grey,XL,3,2248.01,1525.99,6744.03,4577.97,C20953,Diya_0953,Coimbatore,11.0168,76.9558,SP115,Santosh,Shipped,mobile_app,2166.06,2024-09-17,2024,September,9
S00955,2023-11-03 13:57:00,P1454,Women's_454,Women's Dresses,Maroon,XL,1,1131.43,1017.88,1131.43,1017.88,C20954,Vishal_0954,Chennai,13.0827,80.2707,SP121,Vinod,Cancelled,mobile_app,113.55,2023-11-03,2023,November,11
S00956,2023-02-05 16:04:00,P1455,Men's_455,Men's Shirts,Grey,L,1,1879.0,1329.07,1879.0,1329.07,C20955,Anu_0955,Vellore,12.9165,79.1325,SP136,Prakash,Returned,mobile_app,549.93,2023-02-05,2023,February,2
S00957,2023-02-11 10:06:00,P1456,Kurta_456,Kurta,Yellow,M,1,897.41,798.67,897.41,798.67,C20956,Vishal_0956,Madurai,9.9252,78.1198,SP102,Kumar,Cancelled,online,98.74,2023-02-11,2023,February,2
S00958,2024-09-06 14:34:00,P1457,T-Shirts_457,T-Shirts,White,XS,4,2026.62,1596.09,8106.48,6384.36,C20957,Lakshmi_0957,Vellore,12.9165,79.1325,SP137,Surya,Pending,online,1722.12,2024-09-06,2024,September,9
S00959,2024-09-01 18:34:00,P1458,Men's_458,Men's Shirts,White,XXL,1,2409.72,1834.43,2409.72,1834.43,C20958,Sathish_0958,Chennai,13.0827,80.2707,SP118,Mohan,Shipped,online,575.29,2024-09-01,2024,September,9
S00960,2023-01-10 13:26:00,P1459,Women's_459,Women's Dresses,Green,XL,2,1922.01,1276.1,3844.02,2552.2,C20959,Diya_0959,Salem,11.6643,78.146,SP116,Vignesh,Pending,mobile_app,1291.82,2023-01-10,2023,January,1
S00961,2024-07-17 21:14:00,P1460,T-Shirts_460,T-Shirts,White,M,4,1132.98,737.29,4531.92,2949.16,C20960,Aarav_0960,Coimbatore,11.0168,76.9558,SP138,Lokesh,Pending,in-store,1582.76,2024-07-17,2024,July,7
